,id,username,date,text,hashtags,geo,type
1191,901238327629692928,techgeek311,2017-08-26 00:22:16+00:00,"Hurricane Harvey hits Texas #hurricane #texas #tropicalstorm @Houston, Texas https://www.instagram.com/p/BYPJlTfALfS/",#hurricane #texas #tropicalstorm,,official
1192,901237992362319876,channah0709,2017-08-26 00:20:56+00:00,When a hurricane is coming and you can't go anywhere #bored #af #harvey #harveyhurricane… https://www.instagram.com/p/BYPJcRKAw2Q/,#bored #af #harvey #harveyhurricane,,official
1193,901237973383081984,GemmieGem1991,2017-08-26 00:20:51+00:00,"Before the Storm. <3 7:00pm on 8.25.17 #hurricaneharvey @Houston, Texas https://www.instagram.com/p/BYPJbxmDiTJ/",#hurricaneharvey,,official
1194,901237958199709696,utopia26brother,2017-08-26 00:20:48+00:00,Thicky #model #plussizefashion #catchflightsnotfeelings #modelmode #plusmodel #thegoddess… https://www.instagram.com/p/BYPJSPjBPCC/,#model #plussizefashion #catchflightsnotfeelings #modelmode #plusmodel #thegoddess,,official
1195,901237486382436352,IBe_Chillin_Tho,2017-08-26 00:18:55+00:00,Only thing to do in this weather mane... #LayUp #iJustBeChillin… https://www.instagram.com/p/BYPJN74gLTORdsdclFfEPCV83uTruwQRXtv5Qg0/ …,#LayUp #iJustBeChillin,,official
1196,901237325379891200,idreaminstereo,2017-08-26 00:18:17+00:00,"The Buddha fountain is tied down & ready to go! Be safe #harvey @Newport, Crosby, Texas https://www.instagram.com/p/BYPJI--FWpw/",#harvey,,official
1197,901237192919457792,BossMayne_Meekz,2017-08-26 00:17:45+00:00,"My brothers and sisters I love you all. That's genuine. @Southeast Houston, Houston, Texas https://www.instagram.com/p/BYPI9XBgtDD/",,,official
1198,901237018780237824,jasondhaas,2017-08-26 00:17:04+00:00,"Anyway down for some 8-Ball, since I can't leave the house because of #hurricaneharvey? @… https://www.instagram.com/p/BYPJAHnANdJ/",#hurricaneharvey,,official
1199,901236821266399232,WinkWestwood,2017-08-26 00:16:17+00:00,https://twitter.com/MSNBC/status/901194985885777920 …,,,official
1200,901236565023784961,Chrittieg,2017-08-26 00:15:15+00:00,Harvey made me Bake #HurricaneBaking #KeepingBusy #Yumm… https://www.instagram.com/p/BYPIsaNBKg54K0NMxKiCZ9MAujHDIt8GJBbrR80/ …,#HurricaneBaking #KeepingBusy #Yumm,,official
1201,901236550666735616,OmarSpluga,2017-08-26 00:15:12+00:00,"Esperando el Huracán Harvey @Houston, Texas https://www.instagram.com/p/BYPIu2-gEDs57USPpehi_1LYNii4hsyPGkIOgI0/ …",,,official
1202,901235756697616384,hustlehardTX,2017-08-26 00:12:03+00:00,DOWNLOAD MY NEW ALBUM CRUNCH TIME!! @spinrilla mymixtapez #Linkinbio #HustleHardReligion @… https://www.instagram.com/p/BYPIbuhli9u/,#Linkinbio #HustleHardReligion,,official
1203,901235390257954817,monimoneytrain,2017-08-26 00:10:35+00:00,"PornStr @trinitystclair LIVE at ""Glamour Girls"" #DoNotMissThisShow @Glamour Girls Cabaret https://www.instagram.com/p/BYPIPWSnA5l/",#DoNotMissThisShow,,official
1204,901235025840021505,djplayboi713,2017-08-26 00:09:08+00:00,Im not about to get stuck out here... At least i did try to come to work @Gold Diggers Cabaret https://www.instagram.com/p/BYPIFxNHqWB/,,,official
1205,901234845925478401,CaitlynMortus,2017-08-26 00:08:26+00:00,Whoever said winning isn't everything obviously never beat… https://www.instagram.com/p/BYPIBH0gcU8yXjBXOxls4F1E-OVnHgar7BeWKc0/ …,,,official
1206,901234639314059265,Mr_Jetson,2017-08-26 00:07:36+00:00,Calm before the storm. - Drinking a Spontancherry Fredriksdal (2015) by @MikkellerBeer @EaDo — http://untp.beer/s/c495786892 #photo,#photo,,official
1207,901234303769686016,LeaJolan,2017-08-26 00:06:16+00:00,"As #HurricaneHarvey bears the coast, here's what's happening outside our window. Winds are… https://www.instagram.com/p/BYPHxDblOT4/",#HurricaneHarvey,,official
1208,901233812205699075,TotalTrafficHOU,2017-08-26 00:04:19+00:00,Accident blocks a left lane and a left shoulder on 610 W Lp SB at Woodway #traffic http://bit.ly/17hsIjn,#traffic,,official
1209,901232949097582592,BLifeWestU,2017-08-26 00:00:53+00:00,"MBA alternatives grow in Texas to satisfy student, employer demand http://bubly.us/aHf6",,,official
1210,901232860434231297,DjRed_ScrewedUp,2017-08-26 00:00:32+00:00,#Repost @hispaniolanlife ・・・ At least Saturday night on the Texas coastal line......… https://www.instagram.com/p/BYPHHMwACuQ/,#Repost,,official
1211,901232836270804992,htownbigpoppa,2017-08-26 00:00:26+00:00,"I'm at Fajita Flats in Houston, TX https://www.swarmapp.com/c/aYSxi91ru42",,,official
1212,901232435886772228,SummerwoodBL,2017-08-25 23:58:51+00:00,"14502 Wildwood Springs Ln, Houston, TX 77044, $290,000 4 beds, 3 baths http://bubly.us/aHf0",,,official
1213,901232433445654529,ragupesto,2017-08-25 23:58:50+00:00,"Considerando la severa situación del tiempo en #houston y sus alrededores, hemos pospuesto el… https://www.instagram.com/p/BYPG6jDgVcd/",#houston,,official
1214,901232361605664768,mariachiAl,2017-08-25 23:58:33+00:00,"#harvey #overtime @Southeast Houston, Houston, Texas https://www.instagram.com/p/BYPG4bND8Nb5gCzbIY07SNYUfYmfN4BSHq_avQ0/ …",#harvey #overtime,,official
1215,901231819353468928,realtalk07,2017-08-25 23:56:24+00:00,This wind already strong and the storm aint even touched down yet.… https://www.instagram.com/p/BYPGnyIB9s6ins7eBv_qx7cV0DEKNgEQJNuxmc0/ …,,,official
1216,901231724436361218,R_Phillip,2017-08-25 23:56:01+00:00,"Maybe Ted Cruz will save us? #hurricaneharvey @Houston, Texas https://www.instagram.com/p/BYPGmGeh20g/",#hurricaneharvey,,official
1217,901231252979802117,vuudlesofun,2017-08-25 23:54:09+00:00,Jump for joy #hurricaneharvey @Houston Fannin Medical Center https://www.instagram.com/p/BYPFwZBA8f-/,#hurricaneharvey,,official
1218,901231156691165185,vuudlesofun,2017-08-25 23:53:46+00:00,Waiting to draw blood like ... #phlebotomist #hurricaneharvey @Houston Fannin Medical Center https://www.instagram.com/p/BYPFj4qA3pk/,#phlebotomist #hurricaneharvey,,official
1219,901231074780598272,vuudlesofun,2017-08-25 23:53:26+00:00,Music is joy @Houston Fannin Medical Center https://www.instagram.com/p/BYPFoopgl0a/,,,official
1220,901231064819023872,EricTTung,2017-08-25 23:53:24+00:00,"Official #HurricaneHarvey #Food Gauge. #Houston #Weather #Hurricane #harvey @Houston, Texas https://www.instagram.com/p/BYPGS8RHf4e/",#HurricaneHarvey #Food #Houston #Weather #Hurricane #harvey,,official
1221,901230852457345024,vuudlesofun,2017-08-25 23:52:33+00:00,No fear about cancer or the weather #hurricaneharvey @Houston Fannin Medical Center https://www.instagram.com/p/BYPFf0KANYM/,#hurricaneharvey,,official
1222,901230373920796672,DjRed_ScrewedUp,2017-08-25 23:50:39+00:00,#screwtapes #screwston #screwhead #killuminati #watchyoscrew #ScrewedUpHeadquarters… https://www.instagram.com/p/BYPF-3TA_Ld/,#screwtapes #screwston #screwhead #killuminati #watchyoscrew #ScrewedUpHeadquarters,,official
1223,901230176436076544,DoBianchi,2017-08-25 23:49:52+00:00,"It's begun #Harvey @Houston, Texas https://www.instagram.com/p/BYPF4K3nqiI/",#Harvey,,official
1224,901229932147122176,JBsOutlawSaloon,2017-08-25 23:48:54+00:00,Saturday - August 26th !! Come out and watch the Texans with us on one of our BIG SCREEN TV's… https://www.instagram.com/p/BYPFyHPDvmE/,,,official
1225,901229826471841793,JeromeIsmaAe,2017-08-25 23:48:29+00:00,"The silence before the storm #houston #hellohurricane #harvey @Houston, Texas https://www.instagram.com/p/BYPFuqihhBL/",#houston #hellohurricane #harvey,,official
1226,901229778950344704,Honeychilds_Hou,2017-08-25 23:48:17+00:00,We'll take frozen custard over bottled water any day. Have it delivered tonight with UberEATS!… https://www.instagram.com/p/BYPFtkDg-or/,,,official
1227,901229640064356357,BLifeFresno,2017-08-25 23:47:44+00:00,"2842 Whispering Crk, Fresno, TX 77545, $290,000 4 beds, 4 baths http://bubly.us/aHe8",,,official
1228,901229485596573696,Braden_Keith,2017-08-25 23:47:08+00:00,Ready for #hurricaneharvey #houston #montrose #texaa @The Susanne https://www.instagram.com/p/BYPFk5dHMg2/,#hurricaneharvey #houston #montrose #texaa,,official
1229,901228740113453056,atKWMemorial,2017-08-25 23:44:10+00:00,Check out our newest listing in #Houston! Tell us what you think! #realestate http://tour.circlepix.com/home/X5J6MX pic.twitter.com/3LvCOCZNOO,#Houston #realestate,,official
1230,901228656722366464,Cristopherj300,2017-08-25 23:43:50+00:00,Mistakes have the power to turn you into something better than you were before… https://www.instagram.com/p/BYPFMnYAUgb/,,,official
1231,901228485582086144,_victoria2013,2017-08-25 23:43:09+00:00,"Hurricane Harvey weekend we are ready! All the foods, water, and we got it stashed away! But… https://www.instagram.com/p/BYPFHz7j0lB/",,,official
1232,901228446088663041,BLifeAldine,2017-08-25 23:43:00+00:00,Hurricane Harvey set to move ashore late Friday http://bubly.us/aHdX,,,official
1233,901228416350945286,Slim79x,2017-08-25 23:42:53+00:00,Nala is pretty nervous so far about the lack of rain. #harvey #rhodesianridgeback @Foundation… https://www.instagram.com/p/BYPFEcABQQC/,#harvey #rhodesianridgeback,,official
1234,901228412462878721,CryoTexas,2017-08-25 23:42:52+00:00,"CryoTexas is closing tomorrow due to the storm. When we post updates on social media, on our… https://www.instagram.com/p/BYPFFuMHo-t/",,,official
1235,901228391344427009,SCoftheWrG,2017-08-25 23:42:47+00:00,Hurricane Harvey update with our on the scene Apollo. Harvey now a 4 hurricane. @Roger… https://www.instagram.com/p/BYPE-8BgAQg/,,,official
1236,901228373904699392,pheealzabub,2017-08-25 23:42:43+00:00,Outer band beer in GOOF. #Harvey - Drinking a Tank 7 Farmhouse Ale by @Boulevard_Beer at @petrol_station —http://untp.beer/s/c495765679,#Harvey,,official
1237,901227921423171585,TyBeezy11,2017-08-25 23:40:55+00:00,"It was a movie @Third Ward, Houston https://www.instagram.com/p/BYPE3RYg3sq/",,,official
1238,901227072332283905,swimswamnews,2017-08-25 23:37:32+00:00,"Fortunately, here at #swimswam HQ in Texas, we've got plenty of hurricane supplies.… https://www.instagram.com/p/BYPEe0uj3-R/",#swimswam,,official
1239,901226991386595329,1_1604,2017-08-25 23:37:13+00:00,Tornado watch till 7 pm is this... Hmmm... #onmywayhome #ghosttown… https://www.instagram.com/p/BYPEcWMAzmbng45DjToyH8aV3kf9HWDjdQ7LRQ0/ …,#onmywayhome #ghosttown,,official
1240,901226852425007105,Domo_TheGreat,2017-08-25 23:36:40+00:00,@Blk_Pyrmd beethephotographer_ #rawartists #rawartisthouston #DomBrown #Houstondance… https://www.instagram.com/p/BYPEYH-D9fa/,#rawartists #rawartisthouston #DomBrown #Houstondance,,official
1241,901226379794145283,Jess_Carena,2017-08-25 23:34:47+00:00,Left: Hurricane Katrina 2005 right: Hurricane Harvey 2017!!!!! Oh my! #hurricaneharvey… https://www.instagram.com/p/BYPEDplAj6O/,#hurricaneharvey,,official
1242,901226240455081984,JBsOutlawSaloon,2017-08-25 23:34:14+00:00,Check out our website and Subscribe to become a member of our mailing list and receive Member’s… https://www.instagram.com/p/BYPEGZ_jvgs/,,,official
1243,901226146251014144,Amanda_RaeC,2017-08-25 23:33:51+00:00,"Some sessions are stars and some are stones, but in the end they are all rocks and we build upon… https://www.instagram.com/p/BYPD7iIgroi/",,,official
1244,901226031536758785,OhSoXtreme26,2017-08-25 23:33:24+00:00,About to get the hell out of #houston :@#escapefromharvey… https://www.instagram.com/p/BYPD-28BghWz3imjzD0j4oHNU4YWGVFv-FC83o0/ …,#houston #escapefromharvey,,official
1245,901225486541406208,LadyTNicole09,2017-08-25 23:31:14+00:00,"T. Nicole Designs is located Houston,TX and are preparing for Hurricane Harvey to make landfall… https://www.instagram.com/p/BYPDwahDsx9/",,,official
1246,901224790605930496,TiffanyBiewer,2017-08-25 23:28:28+00:00,Harvey is now a category 4 Hurricane. I'm ready!! Guess that means my urine output will be a… https://www.instagram.com/p/BYPDccKAwGv/,,,official
1247,901224587731644416,MikePuckettDDM,2017-08-25 23:27:40+00:00,The Fajita Steak Salad at Bowl at Liberty Taco was on another level! #goodeatsHouston Certified… https://www.instagram.com/p/BYPDWcHgJkh/,#goodeatsHouston,,official
1248,901224544702169088,magicfishbones,2017-08-25 23:27:30+00:00,"Adobo sauce, smoked pulled pork with adobo, tacos and pepper salad. #harveyiscoming… https://www.instagram.com/p/BYPDVJAhWTe/",#harveyiscoming,,official
1249,901224299687690242,jmanuelrdz1985,2017-08-25 23:26:31+00:00,Nothing to do.... guess I’ll start drinking with my sister deisy_rod… https://www.instagram.com/p/BYPDODKAyzM8wotN8E7AsGKj_xDR2X3x5424NA0/ …,,,official
1250,901224217194012672,atKWMemorial,2017-08-25 23:26:11+00:00,Just listed by Sean Gambini in #Houston #TX. 2104 Oatfield Drive! Please retweet! http://tour.circlepix.com/home/H54KNZ pic.twitter.com/omotVZ7B09,#Houston #TX,,official
1251,901224102798569472,DoBianchi,2017-08-25 23:25:44+00:00,"#Harvey dinner 1. #2010 drinking great. @Houston, Texas https://www.instagram.com/p/BYPDIAlHlFe/",#Harvey #2010,,official
1252,901224078119510017,MikePuckettDDM,2017-08-25 23:25:38+00:00,Quesadilla anyone? SO GOOD!!! Liberty Taco #goodeatsHouston Certified #goodeatsHouston… https://www.instagram.com/p/BYPDHlIAV6a/,#goodeatsHouston #goodeatsHouston,,official
1253,901223962893467648,wong_studio,2017-08-25 23:25:11+00:00,Hurricane on its way but am V. excited to play Billy Bragg & Bowie vinyl (in protective plastic… https://www.instagram.com/p/BYPC3ukBlEY/,,,official
1254,901223927950823428,realtalkjunkies,2017-08-25 23:25:03+00:00,I believe one of the most ignorant statements someone can make is that they can’t support another’s plight because the person has money,,,official
1255,901223845536968709,hkmart3,2017-08-25 23:24:43+00:00,Coming down quickly. @Baytown Little Theater https://www.instagram.com/p/BYPC8pCDeAi/,,,official
1256,901223785541578752,MikePuckettDDM,2017-08-25 23:24:29+00:00,I enjoyed #CraftBeerFriday at Liberty Taco today... BYOB for the time being! So grab your… https://www.instagram.com/p/BYPC5q5g8d4/,#CraftBeerFriday,,official
1257,901223658718466050,jellius,2017-08-25 23:23:58+00:00,Pain came back is unbearable for her. So we back. (@Houston Methodist Hospital Emergency Room - @hmdigitalmkt)https://www.swarmapp.com/c/4KwqanDcTqi,,,official
1258,901223540535566336,isiahcareyFOX26,2017-08-25 23:23:30+00:00,#Harvey just got himself upgraded to bottle service at the club... he's straight Cat 4 now!… https://www.instagram.com/p/BYPC39QDhLl/,#Harvey,,official
1259,901223353389854720,TamekaRonne,2017-08-25 23:22:46+00:00,At HEB in #houston I'm like no more water all the potatoes chips are gone! What did I miss?… https://www.instagram.com/p/BYPCydYDD4A/,#houston,,official
1260,901223267750391808,DessiiWorld,2017-08-25 23:22:25+00:00,"Aye man say man , Catch us at the birthday party Sept 3rd gahdam for amorigabrielle fine asss...… https://www.instagram.com/p/BYPCmCinXKg/",,,official
1261,901223187966566401,mamaeli05,2017-08-25 23:22:06+00:00,Prayers for friends and family both in the path of #HurricaneHarvey and those with the @redcross… https://www.instagram.com/p/BYPCtlVAYID/,#HurricaneHarvey,,official
1262,901223006546087939,Run_Pattie_Run1,2017-08-25 23:21:23+00:00,"Pineapple Apple Pattie reporting from HTX, and accepting the umbrella challenge kellyfigs1… https://www.instagram.com/p/BYPCoWhHOtI/",,,official
1263,901222824207110145,cdleblanc3,2017-08-25 23:20:39+00:00,It's 6 pm on a Friday night in August and its only 79 degrees. You… https://www.instagram.com/p/BYPCjMQAwc5XW89Lh6EctqD0rxawdwML3yceVY0/ …,,,official
1264,901222153043005440,thxdts,2017-08-25 23:17:59+00:00,Beef fajitas at Escalante's #HarveypostponedColdplayConcert #HurricaneHarvey @Escalante's… https://www.instagram.com/p/BYPCGoDAVhV/,#HarveypostponedColdplayConcert #HurricaneHarvey,,official
1265,901221967675654146,JenniferLynnW14,2017-08-25 23:17:15+00:00,"Please read my post, The Anchor - Edition 20! TIA. #anchoredinhope #breastcancerwarrior… https://www.instagram.com/p/BYPCJ09hRJQ/",#anchoredinhope #breastcancerwarrior,,official
1266,901221484676263936,MrWiredUpOhBoy,2017-08-25 23:15:20+00:00,#Repost @elvisfReShley (get_repost) ・・・ 8/26 #PETTY ft @50cent & @2chainz WORLD PREMIERE … https://www.instagram.com/p/BYPB7Zmj8SM/,#Repost #PETTY,,official
1267,901221448588685312,SoSouth,2017-08-25 23:15:11+00:00,"Hurricane Ike 2008. @Houston, Texas https://www.instagram.com/p/BYPB6zSD3rw/",,,official
1268,901221447858663424,EGHtown,2017-08-25 23:15:11+00:00,"Chillin, waiting for these events to unfold. I hope everyone is doing well and gets through all… https://www.instagram.com/p/BYPB60aHSNj/",,,official
1269,901221266757042176,BarriMedia,2017-08-25 23:14:28+00:00,BREAKING: #Harvey now a category 4 hurricane with 130 mph winds. And slowing down a bit. Moving… https://www.instagram.com/p/BYPB1fUgHCG/,#Harvey,,official
1270,901221118304026625,HoustonFashions,2017-08-25 23:13:53+00:00,Houston sky before the rain. @Downtown Houston https://www.instagram.com/p/BYPBrEaB5tA/,,,official
1271,901221080957956098,SCoftheWrG,2017-08-25 23:13:44+00:00,Update from our on the scene Apollo. @Roger Deards Texas BBQ and All Other Grub https://www.instagram.com/p/BYPAGqDAY3I/,,,official
1272,901221070744813570,SCoftheWrG,2017-08-25 23:13:41+00:00,Update on hurricane Harvey with our on the scene Apollo. @Roger Deards Texas BBQ and All… https://www.instagram.com/p/BYPBsgSAswD/,,,official
1273,901220840720683009,MelodramaBTQ,2017-08-25 23:12:46+00:00,Happy Hour Friday today til 8 hosted by @_becameraready #melodramaboutique @Melodrama Boutique https://www.instagram.com/p/BYPBpGpjRre/,#melodramaboutique,,official
1274,901220590778023936,moedabarber2010,2017-08-25 23:11:47+00:00,"Sometimes u have to take it one Step up a notch .....I'm willing to show my work ,put it out… https://www.instagram.com/p/BK9cqoLAjr3/",,,official
1275,901220377052971009,jorge_ordaz,2017-08-25 23:10:56+00:00,"Made it thank G-d Shabbat shalom (@Beth Yeshurun in Houston, TX) https://www.swarmapp.com/c/4SxmUfMGnNQ",,,official
1276,901220357817991169,SunIsShining,2017-08-25 23:10:51+00:00,setting up to play #vinylrecords tonight at @theflathouston ( @fxboxolmos & _melodic_ join… https://www.instagram.com/p/BYPBanTn9Cu/,#vinylrecords,,official
1277,901220231263211521,KiMMie_jR,2017-08-25 23:10:21+00:00,"Just posted a photo @Southeast Houston, Houston, Texas https://www.instagram.com/p/BYPBXo9nkJmHwUbrrjC06YF2EPC5DXIYMyE6440/ …",,,official
1278,901220209998090241,mgearthman,2017-08-25 23:10:16+00:00,"Mary, Star of the Sea, pray for us! #hurricaneharveyhttps://youtu.be/KXT58rNzn2U",#hurricaneharveyhttps,,official
1279,901220150497640449,UEscissorhands,2017-08-25 23:10:02+00:00,Her hair games has stepped up by 100 percent #houstonhair #houstonhairstylist #balayage #ombre… https://www.instagram.com/p/BYPBUJkABXn/,#houstonhair #houstonhairstylist #balayage #ombre,,official
1280,901219738797342720,mgearthman,2017-08-25 23:08:24+00:00,Stay safe yall! #hurricaneharveyhttps://twitter.com/NWSHouston/status/901219173422026754 …,#hurricaneharveyhttps,,official
1281,901219365839929345,L_DesignGroup,2017-08-25 23:06:55+00:00,The calm before the #storm #harvey #hurricaneharvey #home #theheights #houston #shadyacres… https://www.instagram.com/p/BYPA-OVnZNl/,#storm #harvey #hurricaneharvey #home #theheights #houston #shadyacres,,official
1282,901219327017238529,homesteadraised,2017-08-25 23:06:46+00:00,#FU#@@#HARVEY @Downtown Houston https://www.instagram.com/p/BYPA8FHAEDz/,#FU # #HARVEY,,official
1283,901219110511685632,OmarSpluga,2017-08-25 23:05:54+00:00,#Repost @fusionfmhouston (get_repost) ・・・ Durante El Paso de… https://www.instagram.com/p/BYPA28tg2eRqGP7YSnObbHTy3jtDY12pCH1jfU0/ …,#Repost,,official
1284,901219021881618432,BarriMedia,2017-08-25 23:05:33+00:00,"There are still more questions than answers, but the latest forecast has Hurricane Harvey… https://www.instagram.com/p/BYPAx40AY54/",,,official
1285,901218916722237441,dj_staso,2017-08-25 23:05:08+00:00,"***Link to Tickets in Bio*** CONCERT ALERTAugust 31st!! HOUSTON, TEXAS!! L.O.U.D. MUZIK… https://www.instagram.com/p/BYPAxeUAAhV/",,,official
1286,901218882001805316,jcarrillo65,2017-08-25 23:04:59+00:00,"Pug cupcakes for daughter's birthday party. #pugsrule @Bellaire, Texas https://www.instagram.com/p/BYPAwQkj7g0/",#pugsrule,,official
1287,901218864956157952,Amanda_RaeC,2017-08-25 23:04:55+00:00,Finished up a strong first week of school and training. #riceowls #hurricaneharvey #hunkereddown… https://www.instagram.com/p/BYPAvpsHAMn/,#riceowls #hurricaneharvey #hunkereddown,,official
1288,901218825538031617,HankOnFood,2017-08-25 23:04:46+00:00,"I'm at Starbucks Coffee in Houston, TXhttps://www.swarmapp.com/c/1T5KvcYvmgV",,,official
1289,901218775122313216,dj_staso,2017-08-25 23:04:34+00:00,"***Link to Tickets in Bio*** CONCERT ALERTAugust 31st!! HOUSTON, TEXAS!! L.O.U.D. MUZIK… https://www.instagram.com/p/BYPAlthA7kK/",,,official
1290,901218732411805697,jessicaschulte,2017-08-25 23:04:24+00:00,No bread to be found in the grocery store… so I made some from… https://www.instagram.com/p/BYPArllHjbvxYib7OeFc8Z3_CAuuKQqJdrXXws0/ …,,,official
1291,901218619639681024,philjon21,2017-08-25 23:03:57+00:00,"I'm at Capital One Bank in Houston, TX https://www.swarmapp.com/c/iSoR2EkLQu9",,,official
1292,901218440043798528,Lett14,2017-08-25 23:03:14+00:00,I'm ready for #HurricaneHarvey thank you Tia sustaitaedna for my… https://www.instagram.com/p/BYPAjbsAsTXsrg7y5GydaExirUTgrhgcesab-E0/ …,#HurricaneHarvey,,official
1293,901217919014776833,RedShoesRedWine,2017-08-25 23:01:10+00:00,"Here in Texas, we've been watching Hurricane Harvey intensify and head towards our coast over… https://www.instagram.com/p/BYPAUK1D7uV/",,,official
1294,901217782410473477,TXBreastBody,2017-08-25 23:00:37+00:00,Our new BodyTite procedure results in much tighter skin than traditional liposuction. Don't miss our 20% off special- book before August 31!pic.twitter.com/kAEkBafPlX,,,official
1295,901217473609048065,TotalTrafficHOU,2017-08-25 22:59:24+00:00,"Accident cleared in #SwSide on 69 SW Fwy Outbound at Gessner, stop and go traffic back to Bellaire Blvd, delay of 3 mins #traffic",#SwSide #traffic,,official
1296,901217252262920193,chickabrava,2017-08-25 22:58:31+00:00,Ha! #repost #hurricane #harvey #hunkerdown #houston #htown @… https://www.instagram.com/p/BYPABE0AH0OHKe3z6maWZalHXZPg_4scrXYHv80/ …,#repost #hurricane #harvey #hunkerdown #houston #htown,,official
1297,901216906438483978,miss_Roniee,2017-08-25 22:57:08+00:00,"For someone who does not care so much fore baseball, I had a nice time with my #CRUfam last… https://www.instagram.com/p/BYO_2cGAqF_/",#CRUfam,,official
1298,901216692193439744,Dannyboy1112,2017-08-25 22:56:17+00:00,#TACOTIME @Taqueria La Borrega https://www.instagram.com/p/BYO_sAvj5dU/,#TACOTIME,,official
1299,901216649021243392,magicfishbones,2017-08-25 22:56:07+00:00,The adobo abides. #adobosauce #pullthatpork #harveyiscoming @Heights Area https://www.instagram.com/p/BYO_vVDh-8Q/,#adobosauce #pullthatpork #harveyiscoming,,official
1300,901216538694385665,Nummymuffin,2017-08-25 22:55:41+00:00,Made myself a nice #lunch plate. #stormfood #cottoncandygrapes #felinosalami #seasidecheddar… https://www.instagram.com/p/BYO_hGXDxUL/,#lunch #stormfood #cottoncandygrapes #felinosalami #seasidecheddar,,official
1301,901216391679930368,mariyol_arreaza,2017-08-25 22:55:06+00:00,La batalla de las paletas | imagínate que el dinero no es impedimento y pudieras tener estas… https://www.instagram.com/p/BYO_kHfhllF/,,,official
1302,901216391377944576,magicfishbones,2017-08-25 22:55:06+00:00,Say hello to my little friend! Two days of smoking and roasting to pulled pork. #harveyiscoming… https://www.instagram.com/p/BYO_n07BYg5/,#harveyiscoming,,official
1303,901216162494783488,MegAnne,2017-08-25 22:54:11+00:00,We are home and ready to hunker down! #SurvivingHarvey #dukesanddingssurvivingharvey @awduke4 @… https://www.instagram.com/p/BYO_eQPAzCh/,#SurvivingHarvey #dukesanddingssurvivingharvey,,official
1304,901215742808526850,SavvHISD,2017-08-25 22:52:31+00:00,"Drive slow homey... #igotmyownlane #laneswitchin #hueston @Houston, Texas https://www.instagram.com/p/BYO_U0nh2vY/",#igotmyownlane #laneswitchin #hueston,,official
1305,901215703734390786,TotalTrafficHOU,2017-08-25 22:52:22+00:00,"Accident cleared in #NorthSide on I-45 N Fwy Inbound at The 610 N Lp, stop and go traffic back to Crosstimbers, delay of 3 mins #traffic",#NorthSide #traffic,,official
1306,901215492609908736,HankOnFood,2017-08-25 22:51:31+00:00,Tanker truck is refilling this Exxon. Waiting for them to finish so I can top off the tank https://www.swarmapp.com/c/dNdpt5i2Gfa pic.twitter.com/6OmFyTyNXO,,,official
1307,901215486389747713,UnderbellyHOU,2017-08-25 22:51:30+00:00,"On the menu tonight: UB Hickory King Grits from Circle S Farms, Collard Greens, UB Hot Sauce.… https://www.instagram.com/p/BYO_Nd1gxb5/",,,official
1308,901215019010060289,Ctycksen,2017-08-25 22:49:38+00:00,Definitely prepared for the hurricane @MarieDennise #hurricane #hurricaneharvey #htx #houston… https://www.instagram.com/p/BYO-_0Ihy94/,#hurricane #hurricaneharvey #htx #houston,,official
1309,901214958930808832,MelodramaBTQ,2017-08-25 22:49:24+00:00,Happy Hour Finale NOW! 5-8p at Melodrama Boutique. Be safe and if you can make we would love to… https://www.instagram.com/p/BYO-9VXD_C3/,,,official
1310,901214697579479041,TotalTrafficHOU,2017-08-25 22:48:22+00:00,"Accident blocks 3 right lanes. in #SwSide on 69 SW Fwy Outbound at Gessner, stop and go traffic back to Bellaire Blvd, delay of 3 mins",#SwSide,,official
1311,901214619972382721,wattdogg73,2017-08-25 22:48:03+00:00,All set for Harvey! #hurricaneparty #letsgetdrunktonight #sharingiscaring #blowblowblow @… https://www.instagram.com/p/BYO-z6NnERk/,#hurricaneparty #letsgetdrunktonight #sharingiscaring #blowblowblow,,official
1312,901214504310132736,hectorgarcia,2017-08-25 22:47:36+00:00,Old fashions all weekend. #whiskey #stillhouse #oldcamp #oldfashion #hurricaneprep… https://www.instagram.com/p/BYO-w5zAZ4o/,#whiskey #stillhouse #oldcamp #oldfashion #hurricaneprep,,official
1313,901213688627122181,sugardose,2017-08-25 22:44:21+00:00,Drinking a Lemon And Ginger Radler by @karbachbrewing @Briarwick Southside of Houston — http://untp.beer/s/c495717639 #photo,#photo,,official
1314,901213044268834819,tordior_tweets,2017-08-25 22:41:48+00:00,"Happy pregnant woman!!! (@Shipley's Donuts in Deer Park, TX) https://www.swarmapp.com/c/6kV90IvLcCt",,,official
1315,901212921149116417,MelodramaBTQ,2017-08-25 22:41:18+00:00,Happy Hour Friday finale now 5-8p Despite the storm looming we decided to move forward with the… https://www.instagram.com/p/BYO-ClWDCLF/,,,official
1316,901212811459674112,dustinduchoang,2017-08-25 22:40:52+00:00,Now I can't get my alkaline water! #alkalinewater #hurricaneharvey #wholefoods @Whole Foods Market https://www.instagram.com/p/BYO9_qphYo6/,#alkalinewater #hurricaneharvey #wholefoods,,official
1317,901212296655122434,JBsOutlawSaloon,2017-08-25 22:38:49+00:00,Saturday - August 26th !! Come out and watch the Texans with us on one of our BIG SCREEN TV's… https://www.instagram.com/p/BYO9wrxjvse/,,,official
